housing_complex_name;rooms;square;metrPriceR;sumR;URL
†илой комплекс ЗџсныйИ;1;40,8;134К235,00;5476788;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;38,76;141К382,87;5480000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЊир ЊитиноИ;2;47,3;115К877,65;5481013;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;43,88;125К051,03;5487239;http://best-novostroy.ru/sales/novoe_butovo/planing/
†Љ ЗЋдинцовский паркИ;3;86,9;63К150,00;5487735;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;3;86,5;63К450,00;5488425;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;3;86,6;63К450,00;5494770;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;3;86,4;63К600,00;5495040;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;3;86,2;63К750,00;5495250;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс З‹айнерИ;1;31,72;173К260,50;5495823;http://best-novostroy.ru/sales/liner/planing/
Њикрорайон З„омашнийИ;2;41,91;131К169,01;5497293;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;1;40,7;135К090,00;5498163;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;38,76;141К898,86;5500000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;40,75;134К969,33;5500000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†Љ ЗЋдинцовский паркИ;2;69,88;78К706,35;5500000;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЉотельнические высоткиИ;2;67;82К089,55;5500000;http://best-novostroy.ru/novostroyki_podmoskovya/kotelnicheskiye_vysotki/planing/
†илой комплекс ЗЃелые росыИ;1;39,86;137К982,94;5500000;http://best-novostroy.ru/novostroyki_podmoskovya/belye_rosy/planing/
†илой комплекс ЗЃелые росыИ;1;40,63;135К367,95;5500000;http://best-novostroy.ru/novostroyki_podmoskovya/belye_rosy/planing/
†илой комплекс ЗЊир ЊитиноИ;2;47,3;116К383,68;5504948;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс З‹айнерИ;1;31,72;173К565,01;5505482;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс З‹айнерИ;1;31,73;173К564,99;5507217;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗџсныйИ;1;40,8;135К090,00;5511672;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс З‹айнерИ;1;31,77;173К565,00;5514160;http://best-novostroy.ru/sales/liner/planing/
†Љ ЗЋдинцовский паркИ;3;86,5;63К750,00;5514375;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;3;86,3;63К900,00;5514570;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЂристово-ЊитиноИ;2;58,4;94К525,00;5520260;http://best-novostroy.ru/novostroyki_podmoskovya/aristovo-mitino/planing/
†Љ ЗЋдинцовский паркИ;3;86,4;63К900,00;5520960;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс З‹айнерИ;1;31,72;174К072,51;5521580;http://best-novostroy.ru/sales/liner/planing/
†Љ ЗЋдинцовский паркИ;3;86,3;64К050,00;5527515;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;1;32,7;169К050,00;5527935;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗЃелые росыИ;1;38,39;144К000,00;5528160;http://best-novostroy.ru/novostroyki_podmoskovya/belye_rosy/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;1;32,2;172К000,00;5538400;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
Њикрорайон З„омашнийИ;1;42,02;131К811,99;5538740;http://best-novostroy.ru/sales/domashny/planing/
†Љ ЗЋдинцовский паркИ;3;86,3;64К200,00;5540460;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс ЗџсныйИ;1;40,8;135К945,00;5546556;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ ЗЋдинцовский паркИ;3;86,4;64К200,00;5546880;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;3;86,3;64К350,00;5553405;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс ЗџсныйИ;1;40,1;138К510,00;5554251;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс З‹айнерИ;1;29,25;190К008,00;5557734;http://best-novostroy.ru/sales/liner/planing/
†Љ ЗЋдинцовский паркИ;3;86,4;64К350,00;5559840;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;3;86,4;64К500,00;5572800;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс З‹айнерИ;1;30,26;184К222,50;5574573;http://best-novostroy.ru/sales/liner/planing/
Њикрорайон З„омашнийИ;2;41,91;133К160,01;5580736;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗџсныйИ;1;40,1;139К365,01;5588537;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс З‹айнерИ;1;30,26;184К730,01;5589930;http://best-novostroy.ru/sales/liner/planing/
†Љ ЗЋдинцовский паркИ;3;86,1;64К950,00;5592195;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;3;86,5;64К650,00;5592225;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс З‹айнерИ;1;32,14;174К072,50;5594690;http://best-novostroy.ru/sales/liner/planing/
†Љ ЗЋдинцовский паркИ;3;86,8;64К500,00;5598600;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;2;75,35;74К319,84;5600000;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЉотельнические высоткиИ;2;68,1;82К232,01;5600000;http://best-novostroy.ru/novostroyki_podmoskovya/kotelnicheskiye_vysotki/planing/
†илой комплекс ЗЃелые росыИ;1;38,39;145К871,32;5600000;http://best-novostroy.ru/novostroyki_podmoskovya/belye_rosy/planing/
†илой комплекс ЗЃелые росыИ;1;39,9;140К350,88;5600000;http://best-novostroy.ru/novostroyki_podmoskovya/belye_rosy/planing/
†илой комплекс З‹айнерИ;1;31,54;177К625,02;5602293;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс З‹айнерИ;1;31,55;177К625,01;5604069;http://best-novostroy.ru/sales/liner/planing/
†Љ ЗЋдинцовский паркИ;3;86,7;64К650,00;5605155;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†Љ ЗЋдинцовский паркИ;3;86,5;64К800,00;5605200;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
Њикрорайон З„омашнийИ;2;41,91;133К836,01;5609067;http://best-novostroy.ru/sales/domashny/planing/
Њикрорайон З„омашнийИ;2;60,7;92К451,99;5611836;http://best-novostroy.ru/sales/domashny/planing/
†Љ ЗЋдинцовский паркИ;3;86,3;65К100,00;5618130;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;1;32,2;174К483,76;5618377;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗџсныйИ;1;40,1;140К220,00;5622822;http://best-novostroy.ru/sales/yasnyj/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;1;32,7;172К000,00;5624400;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†илой комплекс ЗЊир ЊитиноИ;2;60,44;93К106,93;5627383;http://best-novostroy.ru/sales/mirmitino/planing/
†Љ ЗЋдинцовский паркИ;3;86,1;65К400,00;5630940;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс З‹айнерИ;1;31,72;177К625,00;5634265;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗџсныйИ;1;40,7;138К510,00;5637357;http://best-novostroy.ru/sales/yasnyj/planing/
Њикрорайон З„омашнийИ;2;44,28;127К315,00;5637508;http://best-novostroy.ru/sales/domashny/planing/
†Љ ЗЋдинцовский паркИ;3;86,4;65К250,00;5637600;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;58,57;96К410,26;5646749;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЊир ЊитиноИ;2;47,3;119К419,77;5648555;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;40,75;138К650,31;5650000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;41,88;134К909,26;5650000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;46,96;120К315,16;5650000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой ђайон ЗЌовые ЋстровцыИ;3;86,79;65К099,67;5650000;http://best-novostroy.ru/novostroyki_podmoskovya/novie-ostrovci/planing/
†илой комплекс ЗџсныйИ;1;40,8;138К510,00;5651208;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;59,35;95К384,62;5661077;http://best-novostroy.ru/sales/novoe_butovo/planing/
†Љ ЗЋдинцовский паркИ;3;86,2;65К700,00;5663340;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
Њикрорайон З„омашнийИ;2;41,91;135К188,00;5665729;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;58,81;96К410,25;5669887;http://best-novostroy.ru/sales/novoe_butovo/planing/
†Љ ЗЋдинцовский паркИ;3;86,5;65К550,00;5670075;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс ЗџсныйИ;1;40,7;139К365,01;5672156;http://best-novostroy.ru/sales/yasnyj/planing/
†илой комплекс З‹айнерИ;1;31,72;178К843,00;5672900;http://best-novostroy.ru/sales/liner/planing/
Љвартал ЗЃерезоваЯ ЂллеЯИ;1;34,6;164К000,00;5674400;http://best-novostroy.ru/sales/berezovaya-alleya/planing/
†Љ ЗЂристово-ЊитиноИ;2;62;91К525,00;5674550;http://best-novostroy.ru/novostroyki_podmoskovya/aristovo-mitino/planing/
†илой комплекс З‹айнерИ;1;31,54;179К959,51;5675923;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс З‹айнерИ;1;31,55;179К959,49;5677722;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс З‹айнерИ;1;31,98;177К625,02;5680448;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗџсныйИ;1;40,8;139К365,00;5686092;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ ЗЋдинцовский паркИ;2;65,4;87К000,00;5689800;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс ЗЊир ЊитиноИ;2;61,84;92К094,91;5695149;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс ЗЊир ЊитиноИ;2;60,52;94К118,97;5696080;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс З‹айнерИ;1;31,72;179К655,01;5698657;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;45,05;126К526,08;5700000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЃелые росыИ;1;40,4;141К089,11;5700000;http://best-novostroy.ru/novostroyki_podmoskovya/belye_rosy/planing/
†илой комплекс З‹айнерИ;1;31,73;179К655,00;5700453;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;58,57;97К435,91;5706821;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗџсныйИ;1;40,7;140К220,00;5706954;http://best-novostroy.ru/sales/yasnyj/planing/
†Љ ЗЋдинцовский паркИ;2;65,6;87К000,00;5707200;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс ЗЊир ЊитиноИ;2;60,68;94К118,97;5711139;http://best-novostroy.ru/sales/mirmitino/planing/
†Љ ЗЋдинцовский паркИ;2;65,7;87К000,00;5715900;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс З‹айнерИ;1;31,77;179К959,49;5717313;http://best-novostroy.ru/sales/liner/planing/
Њикрорайон З„омашнийИ;2;46,93;121К863,01;5719031;http://best-novostroy.ru/sales/domashny/planing/
†Љ ЗЋдинцовский паркИ;2;67,3;85К000,00;5720500;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
Њикрорайон З„омашнийИ;2;41,91;136К539,99;5722391;http://best-novostroy.ru/sales/domashny/planing/
Њикрорайон З„омашнийИ;2;44,28;129К254,00;5723367;http://best-novostroy.ru/sales/domashny/planing/
†Љ ЗЋдинцовский паркИ;2;65,8;87К000,00;5724600;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс ЗЊир ЊитиноИ;2;58,38;98К167,09;5730995;http://best-novostroy.ru/sales/mirmitino/planing/
†Љ ЗЋдинцовский паркИ;2;67,5;85К000,00;5737500;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс ЗЃелые росыИ;1;39,86;144К000,00;5739840;http://best-novostroy.ru/novostroyki_podmoskovya/belye_rosy/planing/
†илой комплекс З‹айнерИ;1;30,26;189К703,50;5740428;http://best-novostroy.ru/sales/liner/planing/
†Љ ЗЋдинцовский паркИ;2;66;87К000,00;5742000;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
†илой комплекс З‹айнерИ;1;30,26;189К804,99;5743499;http://best-novostroy.ru/sales/liner/planing/
†илой комплекс ЗЊир ЊитиноИ;2;47,3;121К443,83;5744293;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс ЗЊир ЊитиноИ;2;60,44;95К131,01;5749718;http://best-novostroy.ru/sales/mirmitino/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;45,05;127К635,96;5750000;http://best-novostroy.ru/sales/novoe_butovo/planing/
†илой комплекс ЗЌовое ЃутовоИ;1;46,93;122К522,91;5750000;http://best-novostroy.ru/sales/novoe_butovo/planing/
Њикрорайон З„омашнийИ;2;41,91;137К216,01;5750723;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс ЗЌовое ЃутовоИ;2;58,41;98К461,53;5751138;http://best-novostroy.ru/sales/novoe_butovo/planing/
†Љ ЗЋдинцовский паркИ;2;67,7;85К000,00;5754500;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
Њикрорайон З„омашнийИ;2;46,93;122К765,99;5761408;http://best-novostroy.ru/sales/domashny/planing/
†илой комплекс З‹айнерИ;1;31,54;182К700,00;5762358;http://best-novostroy.ru/sales/liner/planing/
†Љ ЗЋдинцовский паркИ;2;67,8;85К000,00;5763000;http://best-novostroy.ru/novostroyki_podmoskovya/odintsovskiy_park/planing/
